"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-3116657","Source2",3,"2017-12-08 14:33:46","2017-12-08 15:20:00","31.554091999999997","-97.120888",NULL,NULL,"0.0","Accident on I-35 Northbound at Exits 335A 335C University Parks Dr.","US-77 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2017-12-08 14:55:00","48.2",NULL,"27.0","30.13","10.0","South","5.8",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3136346","Source2",3,"2017-12-18 18:16:52","2017-12-18 18:46:39","31.560323999999998","-97.117317",NULL,NULL,"0.0","Accident on I-35 Southbound at Martin Luther King Jr Blvd.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2017-12-18 17:55:00","53.6",NULL,"100.0","30.14","1.5","Calm",NULL,NULL,"Overcast",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Day","Day"
"A-3174367","Source2",3,"2017-11-08 12:08:27","2017-11-08 12:52:47","31.584642","-97.109932",NULL,NULL,"0.0","Accident on I-35 Northbound at Exit 338A US-84 Waco Dr.","E Waco Dr","Waco","McLennan","TX","76705","US","US/Central","KCNW","2017-11-08 11:55:00","46.4","43.5","100.0","30.24","5.0","North","5.8",NULL,"Rain",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3174386","Source3",3,"2017-11-08 14:25:56","2017-11-08 15:10:22","31.616894","-97.100571",NULL,NULL,"0.0","Accident on I-35 Southbound at Exit 341 Meyers Ln.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2017-11-08 14:55:00","46.4","41.9","100.0","30.23","5.0","NW","9.2",NULL,"Rain",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3206560","Source2",3,"2017-11-26 17:47:55","2017-11-26 18:17:39","31.584642","-97.109932",NULL,NULL,"0.0","Accident on I-35 Southbound at Exits 337A 338A US-84 Waco Dr.","E Waco Dr","Waco","McLennan","TX","76705","US","US/Central","KCNW","2017-11-26 17:55:00","60.8",NULL,"68.0","30.2","10.0","Calm",NULL,NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-3334153","Source2",3,"2017-09-26 16:50:11","2017-09-26 17:20:02","31.5422","-97.12718199999999",NULL,NULL,"0.0","Accident on I-35 Northbound at 12th St.","Interstate 35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2017-09-26 16:55:00","87.8",NULL,"46.0","29.85","10.0","Calm",NULL,NULL,"Overcast",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3337051","Source2",3,"2017-09-27 11:23:58","2017-09-27 12:08:38","31.547234000000003","-97.125153",NULL,NULL,"0.0","Accident on I-35 Southbound at Exits 334B 335A 335B 5th St.","US-77 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2017-09-27 11:50:00","89.6",NULL,"52.0","29.99","10.0","Calm",NULL,NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3337052","Source2",3,"2017-09-27 11:26:03","2017-09-27 11:55:30","31.560323999999998","-97.117317",NULL,NULL,"0.0","Accident on I-35 Southbound at Martin Luther King Jr Blvd.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2017-09-27 11:50:00","89.6",NULL,"52.0","29.99","10.0","Calm",NULL,NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3425821","Source1",3,"2016-12-09 12:00:59","2016-12-09 18:00:59","31.56677","-97.11649","31.57113","-97.11596","0.303","At Forrest St/Exit 336 - Accident.","US-77 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2016-12-09 18:55:00","39.2","37.0","52.0","30.5","10.0","SSE","3.5",NULL,"Scattered Clouds",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3427697","Source1",3,"2016-12-29 15:14:53","2016-12-29 21:14:53","31.57943","-97.11125","31.57109","-97.11624","0.647","At US-77-BR/Exit 337 - Accident.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2016-12-29 14:55:00","60.8",NULL,"13.0","30.47","10.0","North","13.8",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3427728","Source1",4,"2016-12-30 01:06:47","2016-12-30 07:06:47","31.57943","-97.11125","31.57109","-97.11624","0.647","At US-77-BR/Exit 337 - Accident.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2016-12-30 06:55:00","44.6",NULL,"57.0","30.46","10.0","Calm",NULL,NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-3441902","Source1",2,"2016-06-23 11:21:54","2016-06-23 17:21:54","31.60896","-97.10439","31.60336","-97.10708","0.418","At TX-340-LOOP/Exit 339 - Accident.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2016-06-23 10:55:00","86.0",NULL,"62.0","30.08","10.0","South","8.1",NULL,"Scattered Clouds",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3441903","Source1",4,"2016-06-23 11:32:36","2016-06-23 17:32:36","31.613438","-97.102256","31.60336","-97.10708","0.752","Closed between Craven Ave/Exit 341 and TX-340-LOOP/Exit 339 - Road closed due to accident.","US-77 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2016-06-23 11:55:00","87.8",NULL,"58.0","30.08","10.0","South","8.1",NULL,"Scattered Clouds",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3442399","Source1",3,"2016-06-29 08:47:37","2016-06-29 14:47:37","31.63513","-97.09585","31.64357","-97.09667","0.585","At Crest Dr/Exit 342A - Accident.","US-77 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2016-06-29 08:55:00","78.8",NULL,"83.0","30.05","10.0","NNE","5.8",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3443566","Source1",4,"2016-07-13 19:02:03","2016-07-14 01:02:03","31.552506","-97.122094","31.550386","-97.123321","0.163","Closed between University Parks Dr/Exit 335B and TX-434-SPUR/Dutton Ave/Exit 335A - Road closed due to accident.","US-77 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2016-07-13 18:50:00","96.8",NULL,"39.0","29.91","10.0","South","17.3",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3567123","Source1",4,"2017-02-16 16:49:43","2017-02-16 22:49:43","31.547851","-97.12452","31.56363","-97.116461","1.189","Closed between TX-434-SPUR/Dutton Ave/Exit 335A and Lake Brazos Dr/Exit 335C - Road closed due to accident.","US-77 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2017-02-16 16:55:00","66.2",NULL,"28.0","30.0","10.0","SE","4.6",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3640341","Source1",3,"2017-07-12 17:49:06","2017-07-12 23:49:06","31.52967","-97.17883","31.52967","-97.17883","0.0","At N New Rd - Accident."," Sanger Ave","Waco","Mclennan","TX","76710-4806","US","US/Central","KACT","2017-07-12 17:51:00","93.9",NULL,"35.0","29.95","10.0","South","15.0",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,True,False,"Day","Day","Day","Day"
"A-3658193","Source1",2,"2023-03-30 12:00:00","2023-03-31 08:00:00","31.627623","-97.028404","31.625815000000006","-97.032561","0.275","Accident","Bellmead Dr","Waco","McLennan","TX","76705","US","US/Central","KCNW","2023-03-30 11:55:00","68.0","68.0","83.0","29.49","4.0","SSE","13.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3687165","Source1",2,"2023-03-30 11:43:00","2023-03-30 17:34:23","31.625815000000006","-97.032561","31.616047","-97.055046","1.485","Stationary traffic on US-84 W from TX-31 (US-84) to TX-340 Loop/James Connally Rd (Bellmead Dr/US-84) due to accident.","E Highway 84","Waco","McLennan","TX","76705","US","US/Central","KCNW","2023-03-30 11:55:00","68.0","68.0","83.0","29.49","4.0","SSE","13.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-3937407","Source1",2,"2022-07-29 17:13:22","2022-07-29 18:28:22","31.533057","-97.1119","31.532692","-97.112326","0.036000000000000004","Incident on N EWING AVE near E 10TH ST Drive with caution."," Ewing St","Waco","McLennan","TX","76706","US","US/Central","KCNW","2022-07-29 16:55:00","100.0","100.0","25.0","29.44","10.0","S","9.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-4288911","Source1",2,"2022-12-12 19:01:30.000000000","2022-12-13 03:45:00.000000000","31.55413","-97.120932","31.585349","-97.109794","2.254","Incident on I-35 NB near FM-434 Road closed. Take alternate route.","I-35","Waco","McLennan","TX","76706","US","US/Central","KCNW","2022-12-12 18:55:00","66.0","66.0","94.0","29.32","5.0","SE","15.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-4301927","Source1",2,"2022-10-11 08:22:00","2022-10-11 12:45:00","31.620543","-97.098837","31.603048","-97.107238","1.306","Incident on I-35 SB near TX-340-LOOP Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2022-10-11 07:55:00","59.0","59.0","88.0","29.6","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-4304164","Source1",2,"2022-08-28 14:44:01.000000000","2022-08-28 16:20:01.000000000","31.53415","-97.110653","31.53395","-97.112113","0.087","Incident on N EWING AVE near E 8TH ST Drive with caution."," S 8th St","Waco","McLennan","TX","76706-3632","US","US/Central","KCNW","2022-08-28 14:55:00","97.0","97.0","34.0","29.33","10.0","SSE","13.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-4414643","Source1",4,"2022-12-12 20:23:00","2022-12-13 03:45:00","31.55413","-97.120932","31.556285","-97.119661","0.16699999999999998","Incident on I-35 NB near FM-434 Road closed. Take alternate route.","I-35","Waco","McLennan","TX","76706","US","US/Central","KCNW","2022-12-12 19:55:00","66.0","66.0","94.0","29.33","5.0","SE","14.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-4512428","Source1",2,"2022-07-05 02:04:18","2022-07-05 03:23:47","31.564946000000006","-97.15211","31.563122","-97.15087","0.146","Incident on 12TH ST near CUMBERLAND ST Drive with caution."," Cumberland Ave","Waco","McLennan","TX","76707","US","US/Central","KACT","2022-07-05 01:51:00","85.0","85.0","61.0","29.45","10.0","S","14.0","0.0","Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-5360187","Source1",2,"2022-12-02 01:10:12.000000000","2022-12-02 02:48:39.000000000","31.556461","-97.138735","31.555622","-97.139625","0.078","Incident on JEFFERSON BLVD near E 10TH ST Drive with caution."," N 9th St","Waco","McLennan","TX","76701-1230","US","US/Central","KACT","2022-12-02 00:51:00","49.0","45.0","97.0","29.65","5.0","S","9.0","0.0","Light Rain",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-5464803","Source1",2,"2021-09-04 10:14:00.000000000","2021-09-04 11:30:42.000000000","31.568432","-97.11675","31.558059000000004","-97.118877","0.728","Incident on I-35 SB near FORREST ST Drive with caution.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-09-04 09:55:00","82.0","82.0","79.0","29.47","7.0","S","8.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5610865","Source1",2,"2021-04-06 07:42:00","2021-04-06 08:59:56","31.53045058235392","-97.13127493812021","31.54102058235393","-97.1278049381202","0.758","Incident on I-35 NB near US-77 Drive with caution.","I-35","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-06 07:55:00","66.0","66.0","88.0","29.39","10.0","SSE","14.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5637826","Source1",2,"2021-04-19 17:23:00","2021-04-19 19:03:10","31.576579","-97.112753","31.57708","-97.112436","0.039","Incident on I-35 NB near US-77 Road closed. Take alternate route.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-04-19 16:55:00","72.0","72.0","29.0","29.47","10.0","ESE","5.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5687448","Source1",2,"2021-03-10 06:49:00","2021-03-10 10:12:20","31.588276","-97.109717","31.584957","-97.109911","0.23","Incident on I-35 SB near WACO DR Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-03-10 06:55:00","63.0","63.0","82.0","29.56","10.0","SSE","13.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5707839","Source1",2,"2021-03-26 12:40:26","2021-03-26 14:40:12","31.549629","-97.138138","31.550419","-97.137234","0.076","Incident on FRANKLIN ST near W 12TH ST Drive with caution."," Franklin Ave","Waco","McLennan","TX","76701-1833","US","US/Central","KACT","2021-03-26 12:51:00","73.0","73.0","42.0","29.4","10.0","SSE","13.0","0.0","Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5759520","Source1",2,"2021-03-02 07:46:49","2021-03-02 11:00:00","31.572783","-97.115446","31.554882","-97.120713","1.275","Stationary traffic on US-77 S - I-35 S from US-84/Waco Dr/Exit 338A (I-35) to University Parks Dr/Exit 335B (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-02 07:55:00","41.0","37.0","87.0","29.8","10.0","NW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5796045","Source1",2,"2021-12-02 18:20:33","2021-12-02 19:35:33","31.551244","-97.1382","31.550419","-97.137234","0.081","Incident on W 12TH ST near S FRANKLIN ST Drive with caution."," N 12th St","Waco","McLennan","TX","76701","US","US/Central","KACT","2021-12-02 17:51:00","66.0","66.0","75.0","29.51","10.0","SE","6.0","0.0","Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Day","Day"
"A-5827894","Source1",2,"2021-04-19 16:20:07","2021-04-19 20:13:00","31.543147","-97.127042","31.583462","-97.109742","2.966","Slow traffic on I-35 N - US-77 N from 17th St/18th St/Exit 334 (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-19 15:55:00","72.0","72.0","27.0","29.48","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5931289","Source1",2,"2021-04-19 16:20:07","2021-04-19 20:26:00","31.498522","-97.147732","31.573944","-97.114426","5.568","Stationary traffic on I-35 N - US-77 N from FM-2063/Exit 328 (I-35) to US-77/Exit 337 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-19 15:55:00","72.0","72.0","27.0","29.48","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5968206","Source1",2,"2021-04-19 16:20:07","2021-04-19 19:48:00","31.548138","-97.12433","31.579125","-97.111143","2.277","Slow traffic on I-35 N - US-77 N from Dutton Ave/Exit 335A (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-04-19 15:55:00","72.0","72.0","27.0","29.48","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6021265","Source1",2,"2021-04-07 09:50:00","2021-04-07 13:12:35","31.58345103248795","-97.10973143531271","31.58889103248795","-97.10940143531269","0.376","Incident on I-35 NB near WACO DR Drive with caution.","I-35 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-04-07 09:55:00","75.0","75.0","73.0","29.32","7.0","S","13.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6055362","Source1",4,"2021-03-08 08:24:00","2021-03-08 10:25:48","31.565405130235835","-97.11642622901384","31.56894513023584","-97.11643622901384","0.245","I-35 N - US-77 N is closed from Lake Brazos Dr/Exit 335C (I-35) to US-77/Exit 337 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-08 07:55:00","41.0","41.0","100.0","29.93","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6245836","Source1",2,"2021-06-25 12:41:00.000000000","2021-06-25 16:05:42.000000000","31.54212355598668","-97.12741255713878","31.544533555986682","-97.12636255713876","0.17800000000000002","Incident on I-35 NB near 12TH ST Expect delays.","I-35","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-06-25 12:55:00","91.0","91.0","52.0","29.44","10.0","S","12.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6256981","Source1",2,"2021-03-02 08:19:00","2021-03-02 09:56:57","31.56066","-97.117447","31.547308","-97.125106","1.027","Incident on I-35 SB near MARTIN LUTHER KING JR BLVD Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-02 07:55:00","41.0","37.0","87.0","29.8","10.0","NW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6258257","Source1",2,"2021-04-19 17:23:00","2021-04-19 20:48:12","31.576579","-97.112753","31.57708","-97.112436","0.039","Incident on I-35 NB near US-77 Road closed. Take alternate route.","I-35 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-04-19 16:55:00","72.0","72.0","29.0","29.47","10.0","ESE","5.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6320961","Source1",2,"2021-04-21 14:56:00","2021-04-21 16:14:55","31.579052209703544","-97.11146950675436","31.573992209703544","-97.11467950675434","0.397","Incident on I-35 SB near US-77 Road closed. Take alternate route.","I-35","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-04-21 14:55:00","57.0","57.0","33.0","29.77","10.0","NE","12.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6323777","Source1",2,"2021-03-08 06:43:00","2021-03-08 11:21:00","31.522323","-97.134927","31.568459000000004","-97.116492","3.367","Stationary traffic on I-35 N - US-77 N from New Rd/Exit 331 (I-35) to US-77/Exit 337 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-03-08 06:55:00","36.0","36.0","87.0","29.91","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,True,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-6397512","Source1",2,"2021-01-28 20:42:30","2021-01-28 21:19:00","31.607251","-97.105216","31.591236","-97.109539","1.135","Stationary traffic on US-77 S - I-35 S from Meyers Ln/Exit 340 (I-35) to US-84/Waco Dr/Exit 338A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-28 20:55:00","39.0","39.0","75.0","29.94","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6415386","Source1",2,"2021-01-29 15:12:00","2021-01-29 16:28:30","31.607251","-97.105216","31.591236","-97.109539","1.135","Incident on I-35 SB near N LOOP 340 Road closed. Take alternate route.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 14:55:00","64.0","64.0","42.0","29.65","10.0","S","12.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6431581","Source1",2,"2021-02-20 18:52:44","2021-02-20 20:07:44","31.53415","-97.110653","31.53395","-97.112113","0.087","Incident on N EWING AVE near E 8TH ST Drive with caution."," S 8th St","Waco","McLennan","TX","76706-3632","US","US/Central","KCNW","2021-02-20 18:55:00","46.0","46.0","66.0","29.64","10.0","ESE","3.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Day","Day"
"A-6448221","Source1",2,"2021-01-29 00:12:00","2021-01-29 07:28:20","31.588279","-97.109709","31.579069","-97.111469","0.645","Incident on I-35 SB near US-84 Expect long delays.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 06:55:00","37.0","33.0","87.0","29.83","10.0","SSE","6.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6448655","Source1",2,"2021-01-29 15:12:00","2021-01-29 19:58:33","31.600616","-97.10837","31.588912","-97.10968","0.812","Incident on I-35 SB near N LOOP 340 Expect long delays.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 14:55:00","64.0","64.0","42.0","29.65","10.0","S","12.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6466930","Source1",4,"2021-01-29 17:29:30","2021-01-29 20:55:22","31.625824","-97.096329","31.600616","-97.10837","1.88","US-77 S - I-35 S is closed from Crest Dr/Exit 342A (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 17:55:00","63.0","63.0","55.0","29.59","10.0","SSE","12.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6619570","Source1",2,"2020-12-15 23:43:00","2020-12-16 01:44:02","31.596604","-97.108958","31.607924","-97.104608","0.823","Incident on I-35 NB near N LOOP 340 Road closed. Take alternate route.","I-35 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-15 22:55:00","46.0","44.0","87.0","29.56","7.0","W","6.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6863624","Source1",2,"2020-12-15 23:43:00","2020-12-16 01:44:02","31.596604","-97.108958","31.607924","-97.104608","0.823","Incident on I-35 NB near N LOOP 340 Road closed. Take alternate route.","I-35 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-15 22:55:00","46.0","44.0","87.0","29.56","7.0","W","6.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6879512","Source1",2,"2020-12-11 23:04:00.000000000","2020-12-12 02:28:04.000000000","31.604801","-97.106384","31.600621000000004","-97.108364","0.311","Incident on I-35 SB near N LOOP 340 Drive with caution.","I-35","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-11 22:55:00","54.0","54.0","82.0","29.45","10.0","N","8.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6883147","Source1",2,"2020-11-22 12:15:43.000000000","2020-11-22 14:16:39.000000000","31.534682","-97.111315","31.53415","-97.110653","0.054000000000000006","Incident on 8TH ST near N EWING AVE Expect long delays."," Garrett Ave","Waco","McLennan","TX","76706-3616","US","US/Central","KCNW","2020-11-22 11:55:00","73.0","73.0","69.0","29.74","10.0","NNW","12.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7507142","Source1",2,"2018-11-22 12:18:04","2018-11-22 12:47:39","31.57067","-97.11638","31.56621","-97.11673","0.309","At Forrest St/Exit 336 - Accident.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2018-11-22 11:55:00","62.6",NULL,"45.0","30.29","10.0","SSW","9.2",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5454842","Source1",2,"2022-03-06 12:13:37.000000000","2022-03-06 13:28:37.000000000","31.526196","-97.119463","31.527489000000006","-97.11806","0.122","Incident on S EWING AVE near 18TH ST Drive with caution."," S 18th St","Waco","McLennan","TX","76706","US","US/Central","KCNW","2022-03-06 11:55:00","75.0","75.0","69.0","29.41","7.0","S","16.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5517692","Source1",2,"2021-06-25 10:50:03","2021-06-25 19:14:52","31.494277","-97.150253","31.549447","-97.123579","4.123","Stationary traffic on I-35 N - US-77 N from FM-2063/Exit 328 (I-35) to University Parks Dr/Exit 335B (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-06-25 10:55:00","88.0","88.0","58.0","29.47","10.0","S","15.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5598563","Source1",2,"2021-09-20 16:50:33","2021-09-20 18:05:33","31.562545","-97.126856","31.562666","-97.126722","0.011","Incident on N WASHINGTON AVE near ELM ST Drive with caution."," N Martin Luther King Jr Blvd","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-09-20 16:55:00","100.0","100.0","22.0","29.31","10.0","S","8.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,True,False,"Day","Day","Day","Day"
"A-5612902","Source1",2,"2021-07-22 09:29:00","2021-07-22 12:16:00","31.624671000000006","-97.096821","31.604335","-97.106612","1.519","Stationary traffic on US-77 S - I-35 S from Crest Dr/Exit 342A (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-07-22 09:55:00","81.0","81.0","74.0","29.64","10.0","S","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-5738366","Source1",2,"2021-03-02 07:46:49.000000000","2021-03-02 10:18:00.000000000","31.616007","-97.101012","31.554882","-97.120713","4.38","Stationary traffic on US-77 S - I-35 S from Craven Ave/Exit 341 (I-35) to University Parks Dr/Exit 335B (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-03-02 07:55:00","41.0","37.0","87.0","29.8","10.0","NW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
